id,details,time,location,preference,time_request,score,rating,time2
gmunsterma851,,15,,3,27.3,-0.522,3,25
gmunsterma851,,15,,3,27.49,-0.3485999999999998,3,25
gmunsterma851,,15,,3,27.07,-0.4898,3,25
gmunsterma851,,15,,3,16.69,0.9634,3,25
gmunsterma851,,15,,3,28.14,-0.6396000000000002,3,25
gmunsterma851,,15,,3,3.42,2.8212,3,25
gmunsterma851,,15,,3,25.35,-0.049000000000000155,3,25
gmunsterma851,,15,,3,26.75,-0.44500000000000006,3,25
gmunsterma851,,15,,3,3.29,2.8394000000000004,3,25
gmunsterma851,,15,,3,3.57,2.8002000000000002,3,25
gmunsterma851,,15,,3,29.35,-0.8090000000000002,3,25
gmunsterma851,,15,,3,25.99,-0.3385999999999998,3,25
gmunsterma851,,15,,3,23.19,0.05339999999999989,3,25
gmunsterma851,,15,,3,2.61,2.9346000000000005,3,25
gmunsterma851,,15,,3,10.5,1.8300000000000003,3,25
gmunsterma851,,15,,3,26.73,-0.44220000000000015,3,25
gmunsterma851,,15,,3,6.76,2.3536,3,25
gmunsterma851,,15,,3,0.96,3.1656000000000004,3,25
gmunsterma851,,15,,3,14.95,1.2070000000000003,3,25
gmunsterma851,,15,,3,6.71,2.3606000000000003,3,25
gmunsterma851,,15,,3,4.22,2.7092000000000005,3,25
gmunsterma851,,15,,3,17.7,0.8220000000000003,3,25
gmunsterma851,,15,,3,9.59,1.9574000000000003,3,25
gmunsterma851,,15,,3,23.76,-0.0264000000000002,3,25
ehowsare822,,10,,3,1.54,2.1844,2,5
ehowsare822,,10,,3,12.15,0.6989999999999998,2,5
ehowsare822,,10,,3,4.36,1.7896,2,5
ehowsare822,,10,,3,20.01,-0.20140000000000025,2,5
ehowsare822,,10,,3,1.08,2.2488,2,5
ehowsare822,,10,,3,14.28,0.40080000000000005,2,5
ehowsare822,,10,,3,17.4,0.16400000000000037,2,5
ehowsare822,,10,,3,28.02,-1.3228,2,5
ehowsare822,,10,,3,11.22,0.8291999999999999,2,5
ehowsare822,,10,,3,10.6,0.916,2,5
ehowsare822,,10,,3,16.49,0.09140000000000015,2,5
ehowsare822,,10,,3,6.26,1.5236,2,5
ehowsare822,,10,,3,26.02,-1.2428000000000003,2,5
ehowsare822,,10,,3,27.0,-1.3800000000000003,2,5
ehowsare822,,10,,3,18.93,-0.2502,2,5
ehowsare822,,10,,3,16.28,0.1207999999999998,2,5
ehowsare822,,10,,3,10.72,0.8991999999999999,2,5
ehowsare822,,10,,3,4.08,2.0288000000000004,2,5
ehowsare822,,10,,3,0.64,2.3104,2,5
ehowsare822,,10,,3,14.37,0.3882000000000001,2,5
ehowsare822,,10,,3,7.52,1.5472000000000004,2,5
ehowsare822,,10,,3,5.62,1.6132,2,5
ehowsare822,,10,,3,14.62,0.35320000000000007,2,5
ehowsare822,,10,,3,24.2,-0.988,2,5
ehowsare822,,10,,3,1.18,2.2348,2,5
ehowsare822,,10,,3,8.05,1.273,2,5
ehowsare822,,10,,3,27.3,-1.4220000000000002,2,5
ehowsare822,,10,,3,27.49,-1.4485999999999999,2,5
ehowsare822,,10,,3,27.07,-1.3898000000000001,2,5
ehowsare822,,10,,3,16.69,0.06339999999999968,2,5
ehowsare822,,10,,3,28.14,-1.3396000000000003,2,5
ehowsare822,,10,,3,3.42,1.9212000000000002,2,5
ehowsare822,,10,,3,25.35,-1.1490000000000005,2,5
ehowsare822,,10,,3,26.75,-1.3450000000000002,2,5
ehowsare822,,10,,3,3.29,1.9394,2,5
ehowsare822,,10,,3,3.57,1.9002,2,5
ehowsare822,,10,,3,29.35,-1.7090000000000005,2,5
ehowsare822,,10,,3,25.99,-1.2386,2,5
ehowsare822,,10,,3,23.19,-0.6466000000000003,2,5
ehowsare822,,10,,3,2.61,2.0346,2,5
ehowsare822,,10,,3,10.5,0.9299999999999999,2,5
ehowsare822,,10,,3,26.73,-1.3422000000000005,2,5
ehowsare822,,10,,3,6.76,1.4536,2,5
ehowsare822,,10,,3,0.96,2.4656000000000002,2,5
ehowsare822,,10,,3,14.95,0.30700000000000005,2,5
ehowsare822,,10,,3,6.71,1.4606000000000001,2,5
ehowsare822,,10,,3,4.22,1.8092000000000001,2,5
ehowsare822,,10,,3,17.7,-0.07800000000000007,2,5
ehowsare822,,10,,3,9.59,1.0574000000000001,2,5
ehowsare822,,10,,3,23.76,-0.9264000000000003,2,5
njeane45,,10,,5,1.54,2.5844000000000005,2,20
njeane45,,10,,5,12.15,1.099,2,20
njeane45,,10,,5,4.36,2.1896000000000004,2,20
njeane45,,10,,5,20.01,-0.00140000000000029,2,20
njeane45,,10,,5,1.08,2.6488000000000005,2,20
njeane45,,10,,5,14.28,0.8008000000000002,2,20
njeane45,,10,,5,17.4,0.3640000000000003,2,20
njeane45,,10,,5,28.02,-1.1228,2,20
njeane45,,10,,5,11.22,1.2292,2,20
njeane45,,10,,5,10.6,1.3160000000000003,2,20
njeane45,,10,,5,16.49,0.4914000000000003,2,20
njeane45,,10,,5,6.26,1.9236000000000002,2,20
njeane45,,10,,5,26.02,-0.8428000000000002,2,20
njeane45,,10,,5,27.0,-0.9800000000000002,2,20
njeane45,,10,,5,18.93,0.14980000000000016,2,20
njeane45,,10,,5,16.28,0.5207999999999999,2,20
njeane45,,10,,5,10.72,1.2992000000000001,2,20
njeane45,,10,,5,4.08,2.2288,2,20
njeane45,,10,,5,0.64,2.7104,2,20
njeane45,,10,,5,14.37,0.9882000000000002,2,20
njeane45,,10,,5,7.52,1.7472000000000003,2,20
njeane45,,10,,5,5.62,2.2132,2,20
njeane45,,10,,5,14.62,0.7532000000000002,2,20
njeane45,,10,,5,24.2,-0.5879999999999999,2,20
njeane45,,10,,5,1.18,2.6348000000000003,2,20
njeane45,,10,,5,8.05,1.673,2,20
njeane45,,10,,5,27.3,-1.022,2,20
njeane45,,10,,5,27.49,-1.0485999999999998,2,20
njeane45,,10,,5,27.07,-0.9898,2,20
njeane45,,10,,5,16.69,0.4633999999999998,2,20
njeane45,,10,,5,28.14,-1.1396000000000004,2,20
njeane45,,10,,5,3.42,2.3212,2,20
njeane45,,10,,5,25.35,-0.7490000000000003,2,20
njeane45,,10,,5,26.75,-0.9450000000000001,2,20
njeane45,,10,,5,3.29,2.3394000000000004,2,20
njeane45,,10,,5,3.57,2.5002,2,20
njeane45,,10,,5,29.35,-1.3090000000000004,2,20
njeane45,,10,,5,25.99,-0.6385999999999998,2,20
njeane45,,10,,5,23.19,-0.44660000000000033,2,20
njeane45,,10,,5,2.61,2.6346000000000003,2,20
njeane45,,10,,5,10.5,1.33,2,20
njeane45,,10,,5,26.73,-0.9422000000000004,2,20
njeane45,,10,,5,6.76,1.8536000000000001,2,20
njeane45,,10,,5,0.96,2.6656000000000004,2,20
njeane45,,10,,5,14.95,0.7070000000000002,2,20
njeane45,,10,,5,6.71,2.0606,2,20
njeane45,,10,,5,4.22,2.2092,2,20
njeane45,,10,,5,17.7,0.32200000000000006,2,20
njeane45,,10,,5,9.59,1.4574000000000003,2,20
njeane45,,10,,5,23.76,-0.5264000000000002,2,20
mstarrett753,,5,,1,1.54,1.6844000000000001,5,30
mstarrett753,,5,,1,12.15,0.19900000000000007,5,30
mstarrett753,,5,,1,4.36,1.2896,5,30
mstarrett753,,5,,1,20.01,-0.9014000000000002,5,30
mstarrett753,,5,,1,1.08,1.7488000000000001,5,30
mstarrett753,,5,,1,14.28,-0.09919999999999995,5,30
mstarrett753,,5,,1,17.4,-0.5359999999999998,5,30
mstarrett753,,5,,1,28.02,-2.0228,5,30
mstarrett753,,5,,1,11.22,0.32920000000000005,5,30
mstarrett753,,5,,1,10.6,0.41600000000000015,5,30
mstarrett753,,5,,1,16.49,-0.40859999999999985,5,30
mstarrett753,,5,,1,6.26,1.0236000000000003,5,30
mstarrett753,,5,,1,26.02,-1.7428,5,30
mstarrett753,,5,,1,27.0,-1.88,5,30
mstarrett753,,5,,1,18.93,-0.7502,5,30
mstarrett753,,5,,1,16.28,-0.3792000000000002,5,30
mstarrett753,,5,,1,10.72,0.3992,5,30
mstarrett753,,5,,1,4.08,1.3288000000000002,5,30
mstarrett753,,5,,1,0.64,1.8104000000000002,5,30
mstarrett753,,5,,1,14.37,0.08820000000000006,5,30
mstarrett753,,5,,1,7.52,0.8472000000000002,5,30
mstarrett753,,5,,1,5.62,1.3132000000000001,5,30
mstarrett753,,5,,1,14.62,-0.14679999999999982,5,30
mstarrett753,,5,,1,24.2,-1.488,5,30
mstarrett753,,5,,1,1.18,1.7348000000000003,5,30
mstarrett753,,5,,1,8.05,0.773,5,30
mstarrett753,,5,,1,27.3,-1.9220000000000002,5,30
mstarrett753,,5,,1,27.49,-1.9485999999999999,5,30
mstarrett753,,5,,1,27.07,-1.8898000000000001,5,30
mstarrett753,,5,,1,16.69,-0.4366000000000001,5,30
mstarrett753,,5,,1,28.14,-2.0396,5,30
mstarrett753,,5,,1,3.42,1.4212000000000002,5,30
mstarrett753,,5,,1,25.35,-1.6490000000000005,5,30
mstarrett753,,5,,1,26.75,-1.8450000000000002,5,30
mstarrett753,,5,,1,3.29,1.4394000000000002,5,30
mstarrett753,,5,,1,3.57,1.6002,5,30
mstarrett753,,5,,1,29.35,-2.2090000000000005,5,30
mstarrett753,,5,,1,25.99,-1.5386,5,30
mstarrett753,,5,,1,23.19,-1.3466000000000005,5,30
mstarrett753,,5,,1,2.61,1.7346000000000001,5,30
mstarrett753,,5,,1,10.5,0.43000000000000016,5,30
mstarrett753,,5,,1,26.73,-1.8422,5,30
mstarrett753,,5,,1,6.76,0.9536000000000002,5,30
mstarrett753,,5,,1,0.96,1.7656000000000003,5,30
mstarrett753,,5,,1,14.95,-0.19299999999999984,5,30
mstarrett753,,5,,1,6.71,1.1606,5,30
mstarrett753,,5,,1,4.22,1.3092000000000001,5,30
mstarrett753,,5,,1,17.7,-0.5779999999999998,5,30
mstarrett753,,5,,1,9.59,0.5574000000000001,5,30
mstarrett753,,5,,1,23.76,-1.4264000000000001,5,30
jweatherly389,,5,,2,1.54,1.6844000000000001,4,15
jweatherly389,,5,,2,12.15,0.19900000000000007,4,15
jweatherly389,,5,,2,4.36,1.2896,4,15
jweatherly389,,5,,2,20.01,-0.9014000000000002,4,15
jweatherly389,,5,,2,1.08,1.7488000000000001,4,15
jweatherly389,,5,,2,14.28,-0.09919999999999995,4,15
jweatherly389,,5,,2,17.4,-0.5359999999999998,4,15
jweatherly389,,5,,2,28.02,-2.0228,4,15
jweatherly389,,5,,2,11.22,0.32920000000000005,4,15
jweatherly389,,5,,2,10.6,0.41600000000000015,4,15
jweatherly389,,5,,2,16.49,-0.40859999999999985,4,15
jweatherly389,,5,,2,6.26,1.0236000000000003,4,15
jweatherly389,,5,,2,26.02,-1.7428,4,15
jweatherly389,,5,,2,27.0,-1.68,4,15
jweatherly389,,5,,2,18.93,-0.7502,4,15
jweatherly389,,5,,2,16.28,-0.3792000000000002,4,15
jweatherly389,,5,,2,10.72,0.3992,4,15
jweatherly389,,5,,2,4.08,1.3288000000000002,4,15
jweatherly389,,5,,2,0.64,1.8104000000000002,4,15
jweatherly389,,5,,2,14.37,-0.1117999999999999,4,15
jweatherly389,,5,,2,7.52,0.8472000000000002,4,15
jweatherly389,,5,,2,5.62,1.1132000000000002,4,15
jweatherly389,,5,,2,14.62,-0.14679999999999982,4,15
jweatherly389,,5,,2,24.2,-1.488,4,15
jweatherly389,,5,,2,1.18,1.7348000000000003,4,15
jweatherly389,,5,,2,8.05,0.773,4,15
jweatherly389,,5,,2,27.3,-1.9220000000000002,4,15
jweatherly389,,5,,2,27.49,-1.7486,4,15
jweatherly389,,5,,2,27.07,-1.8898000000000001,4,15
jweatherly389,,5,,2,16.69,-0.4366000000000001,4,15
jweatherly389,,5,,2,28.14,-2.0396,4,15
jweatherly389,,5,,2,3.42,1.4212000000000002,4,15
jweatherly389,,5,,2,25.35,-1.4490000000000005,4,15
jweatherly389,,5,,2,26.75,-1.8450000000000002,4,15
jweatherly389,,5,,2,3.29,1.4394000000000002,4,15
jweatherly389,,5,,2,3.57,1.4002000000000003,4,15
jweatherly389,,5,,2,29.35,-2.2090000000000005,4,15
jweatherly389,,5,,2,25.99,-1.7386,4,15
jweatherly389,,5,,2,23.19,-1.3466000000000005,4,15
jweatherly389,,5,,2,2.61,1.5346000000000002,4,15
jweatherly389,,5,,2,10.5,0.43000000000000016,4,15
jweatherly389,,5,,2,26.73,-1.8422,4,15
jweatherly389,,5,,2,6.76,0.9536000000000002,4,15
jweatherly389,,5,,2,0.96,1.7656000000000003,4,15
jweatherly389,,5,,2,14.95,-0.19299999999999984,4,15
jweatherly389,,5,,2,6.71,0.9606000000000001,4,15
jweatherly389,,5,,2,4.22,1.3092000000000001,4,15
jweatherly389,,5,,2,17.7,-0.5779999999999998,4,15
jweatherly389,,5,,2,9.59,0.5574000000000001,4,15
jweatherly389,,5,,2,23.76,-1.4264000000000001,4,15
bmancini739,,20,,5,1.54,3.984400000000001,2,10
bmancini739,,20,,5,12.15,2.499,2,10
bmancini739,,20,,5,4.36,3.589600000000001,2,10
bmancini739,,20,,5,20.01,1.5985999999999998,2,10
bmancini739,,20,,5,1.08,4.048800000000001,2,10
bmancini739,,20,,5,14.28,2.2008,2,10
bmancini739,,20,,5,17.4,1.9640000000000004,2,10
bmancini739,,20,,5,28.02,0.47720000000000007,2,10
bmancini739,,20,,5,11.22,2.6292,2,10
bmancini739,,20,,5,10.6,2.716,2,10
bmancini739,,20,,5,16.49,1.8914000000000004,2,10
bmancini739,,20,,5,6.26,3.3236000000000003,2,10
bmancini739,,20,,5,26.02,0.5572000000000001,2,10
bmancini739,,20,,5,27.0,0.42000000000000004,2,10
bmancini739,,20,,5,18.93,1.5498000000000003,2,10
bmancini739,,20,,5,16.28,1.9208,2,10
bmancini739,,20,,5,10.72,2.6992000000000003,2,10
bmancini739,,20,,5,4.08,3.8288,2,10
bmancini739,,20,,5,0.64,4.1104,2,10
bmancini739,,20,,5,14.37,2.1882,2,10
bmancini739,,20,,5,7.52,3.3472000000000004,2,10
bmancini739,,20,,5,5.62,3.4132,2,10
bmancini739,,20,,5,14.62,2.1532000000000004,2,10
bmancini739,,20,,5,24.2,0.8120000000000002,2,10
bmancini739,,20,,5,1.18,4.034800000000001,2,10
bmancini739,,20,,5,8.05,3.0730000000000004,2,10
bmancini739,,20,,5,27.3,0.3779999999999999,2,10
bmancini739,,20,,5,27.49,0.35140000000000016,2,10
bmancini739,,20,,5,27.07,0.4102,2,10
bmancini739,,20,,5,16.69,1.8634,2,10
bmancini739,,20,,5,28.14,0.4603999999999999,2,10
bmancini739,,20,,5,3.42,3.7212000000000005,2,10
bmancini739,,20,,5,25.35,0.6509999999999999,2,10
bmancini739,,20,,5,26.75,0.45500000000000007,2,10
bmancini739,,20,,5,3.29,3.7394000000000007,2,10
bmancini739,,20,,5,3.57,3.7002000000000006,2,10
bmancini739,,20,,5,29.35,0.09099999999999975,2,10
bmancini739,,20,,5,25.99,0.5614000000000002,2,10
bmancini739,,20,,5,23.19,1.1534,2,10
bmancini739,,20,,5,2.61,3.8346,2,10
bmancini739,,20,,5,10.5,2.7300000000000004,2,10
bmancini739,,20,,5,26.73,0.4578,2,10
bmancini739,,20,,5,6.76,3.2536000000000005,2,10
bmancini739,,20,,5,0.96,4.2656,2,10
bmancini739,,20,,5,14.95,2.107,2,10
bmancini739,,20,,5,6.71,3.2606,2,10
bmancini739,,20,,5,4.22,3.6092000000000004,2,10
bmancini739,,20,,5,17.7,1.7220000000000002,2,10
bmancini739,,20,,5,9.59,2.8574,2,10
bmancini739,,20,,5,23.76,0.8735999999999998,2,10
bluca179,,10,,1,1.54,1.5844000000000005,1,10
bluca179,,10,,1,12.15,0.299,1,10
bluca179,,10,,1,4.36,1.1896,1,10
bluca179,,10,,1,20.01,-1.0014000000000003,1,10
bluca179,,10,,1,1.08,1.6488,1,10
bluca179,,10,,1,14.28,-0.19919999999999993,1,10
bluca179,,10,,1,17.4,-0.6359999999999998,1,10
bluca179,,10,,1,28.02,-2.1228000000000002,1,10
bluca179,,10,,1,11.22,0.42919999999999997,1,10
bluca179,,10,,1,10.6,0.31600000000000006,1,10
bluca179,,10,,1,16.49,-0.5085999999999998,1,10
bluca179,,10,,1,6.26,0.9236000000000001,1,10
bluca179,,10,,1,26.02,-1.8428000000000004,1,10
bluca179,,10,,1,27.0,-1.9800000000000004,1,10
bluca179,,10,,1,18.93,-0.8502,1,10
bluca179,,10,,1,16.28,-0.4792000000000002,1,10
bluca179,,10,,1,10.72,0.4992,1,10
bluca179,,10,,1,4.08,1.2288000000000001,1,10
bluca179,,10,,1,0.64,1.7104,1,10
bluca179,,10,,1,14.37,-0.21179999999999988,1,10
bluca179,,10,,1,7.52,0.7472000000000001,1,10
bluca179,,10,,1,5.62,1.0132,1,10
bluca179,,10,,1,14.62,-0.04679999999999984,1,10
bluca179,,10,,1,24.2,-1.388,1,10
bluca179,,10,,1,1.18,1.8348000000000002,1,10
bluca179,,10,,1,8.05,0.6729999999999999,1,10
bluca179,,10,,1,27.3,-2.0220000000000002,1,10
bluca179,,10,,1,27.49,-2.0486,1,10
bluca179,,10,,1,27.07,-1.9898000000000002,1,10
bluca179,,10,,1,16.69,-0.5366000000000003,1,10
bluca179,,10,,1,28.14,-2.1396000000000006,1,10
bluca179,,10,,1,3.42,1.3212000000000002,1,10
bluca179,,10,,1,25.35,-1.7490000000000006,1,10
bluca179,,10,,1,26.75,-1.745,1,10
bluca179,,10,,1,3.29,1.3394000000000001,1,10
bluca179,,10,,1,3.57,1.3002,1,10
bluca179,,10,,1,29.35,-2.3090000000000006,1,10
bluca179,,10,,1,25.99,-1.8386,1,10
bluca179,,10,,1,23.19,-1.4466000000000006,1,10
bluca179,,10,,1,2.61,1.4346,1,10
bluca179,,10,,1,10.5,0.53,1,10
bluca179,,10,,1,26.73,-1.9422000000000006,1,10
bluca179,,10,,1,6.76,1.0536,1,10
bluca179,,10,,1,0.96,1.6656,1,10
bluca179,,10,,1,14.95,-0.2929999999999999,1,10
bluca179,,10,,1,6.71,0.8606,1,10
bluca179,,10,,1,4.22,1.2092,1,10
bluca179,,10,,1,17.7,-0.678,1,10
bluca179,,10,,1,9.59,0.45740000000000003,1,10
bluca179,,10,,1,23.76,-1.3264000000000002,1,10
lrabasca739,,5,,1,1.54,1.6844000000000001,5,5
lrabasca739,,5,,1,12.15,0.19900000000000007,5,5
lrabasca739,,5,,1,4.36,1.2896,5,5
lrabasca739,,5,,1,20.01,-0.9014000000000002,5,5
lrabasca739,,5,,1,1.08,1.7488000000000001,5,5
lrabasca739,,5,,1,14.28,-0.09919999999999995,5,5
lrabasca739,,5,,1,17.4,-0.5359999999999998,5,5
lrabasca739,,5,,1,28.02,-2.0228,5,5
lrabasca739,,5,,1,11.22,0.32920000000000005,5,5
lrabasca739,,5,,1,10.6,0.41600000000000015,5,5
lrabasca739,,5,,1,16.49,-0.40859999999999985,5,5
lrabasca739,,5,,1,6.26,1.2236000000000002,5,5
lrabasca739,,5,,1,26.02,-1.7428,5,5
lrabasca739,,5,,1,27.0,-1.88,5,5
lrabasca739,,5,,1,18.93,-0.5502,5,5
lrabasca739,,5,,1,16.28,-0.17920000000000025,5,5
lrabasca739,,5,,1,10.72,0.3992,5,5
lrabasca739,,5,,1,4.08,1.3288000000000002,5,5
lrabasca739,,5,,1,0.64,1.8104000000000002,5,5
lrabasca739,,5,,1,14.37,-0.1117999999999999,5,5
lrabasca739,,5,,1,7.52,0.8472000000000002,5,5
lrabasca739,,5,,1,5.62,1.1132000000000002,5,5
lrabasca739,,5,,1,14.62,-0.14679999999999982,5,5
lrabasca739,,5,,1,24.2,-1.488,5,5
lrabasca739,,5,,1,1.18,1.7348000000000003,5,5
lrabasca739,,5,,1,8.05,0.773,5,5
lrabasca739,,5,,1,27.3,-1.9220000000000002,5,5
lrabasca739,,5,,1,27.49,-1.9485999999999999,5,5
lrabasca739,,5,,1,27.07,-1.8898000000000001,5,5
lrabasca739,,5,,1,16.69,-0.4366000000000001,5,5
lrabasca739,,5,,1,28.14,-2.0396,5,5
lrabasca739,,5,,1,3.42,1.6212000000000002,5,5
lrabasca739,,5,,1,25.35,-1.6490000000000005,5,5
lrabasca739,,5,,1,26.75,-1.8450000000000002,5,5
lrabasca739,,5,,1,3.29,1.4394000000000002,5,5
lrabasca739,,5,,1,3.57,1.4002000000000003,5,5
lrabasca739,,5,,1,29.35,-2.2090000000000005,5,5
lrabasca739,,5,,1,25.99,-1.7386,5,5
lrabasca739,,5,,1,23.19,-1.3466000000000005,5,5
lrabasca739,,5,,1,2.61,1.5346000000000002,5,5
lrabasca739,,5,,1,10.5,0.43000000000000016,5,5
lrabasca739,,5,,1,26.73,-1.6422,5,5
lrabasca739,,5,,1,6.76,0.9536000000000002,5,5
lrabasca739,,5,,1,0.96,1.7656000000000003,5,5
lrabasca739,,5,,1,14.95,-0.19299999999999984,5,5
lrabasca739,,5,,1,6.71,0.9606000000000001,5,5
lrabasca739,,5,,1,4.22,1.3092000000000001,5,5
lrabasca739,,5,,1,17.7,-0.5779999999999998,5,5
lrabasca739,,5,,1,9.59,0.5574000000000001,5,5
lrabasca739,,5,,1,23.76,-1.4264000000000001,5,5
fenwall740,,30,,1,1.54,4.5844000000000005,1,5
fenwall740,,30,,1,12.15,2.8990000000000005,1,5
fenwall740,,30,,1,4.36,4.1896,1,5
fenwall740,,30,,1,20.01,1.7986,1,5
fenwall740,,30,,1,1.08,4.648800000000001,1,5
fenwall740,,30,,1,14.28,2.8008,1,5
fenwall740,,30,,1,17.4,2.1640000000000006,1,5
fenwall740,,30,,1,28.02,0.6772000000000001,1,5
fenwall740,,30,,1,11.22,3.0292000000000003,1,5
fenwall740,,30,,1,10.6,3.3160000000000003,1,5
fenwall740,,30,,1,16.49,2.2914000000000003,1,5
fenwall740,,30,,1,6.26,3.7236000000000007,1,5
fenwall740,,30,,1,26.02,1.1572000000000002,1,5
fenwall740,,30,,1,27.0,0.8200000000000001,1,5
fenwall740,,30,,1,18.93,1.9498000000000002,1,5
fenwall740,,30,,1,16.28,2.3208,1,5
fenwall740,,30,,1,10.72,3.0992,1,5
fenwall740,,30,,1,4.08,4.0288,1,5
fenwall740,,30,,1,0.64,4.510400000000001,1,5
fenwall740,,30,,1,14.37,2.5882,1,5
fenwall740,,30,,1,7.52,3.5472,1,5
fenwall740,,30,,1,5.62,3.8132,1,5
fenwall740,,30,,1,14.62,2.5532000000000004,1,5
fenwall740,,30,,1,24.2,1.2120000000000002,1,5
fenwall740,,30,,1,1.18,4.434800000000001,1,5
fenwall740,,30,,1,8.05,3.6730000000000005,1,5
fenwall740,,30,,1,27.3,0.978,1,5
fenwall740,,30,,1,27.49,0.7514000000000003,1,5
fenwall740,,30,,1,27.07,0.8102,1,5
fenwall740,,30,,1,16.69,2.2634,1,5
fenwall740,,30,,1,28.14,0.6604,1,5
fenwall740,,30,,1,3.42,4.1212,1,5
fenwall740,,30,,1,25.35,1.051,1,5
fenwall740,,30,,1,26.75,0.8550000000000001,1,5
fenwall740,,30,,1,3.29,4.1394,1,5
fenwall740,,30,,1,3.57,4.1002,1,5
fenwall740,,30,,1,29.35,0.4909999999999998,1,5
fenwall740,,30,,1,25.99,0.9614000000000003,1,5
fenwall740,,30,,1,23.19,1.3534,1,5
fenwall740,,30,,1,2.61,4.2346,1,5
fenwall740,,30,,1,10.5,3.1300000000000003,1,5
fenwall740,,30,,1,26.73,0.8578,1,5
fenwall740,,30,,1,6.76,3.6536000000000004,1,5
fenwall740,,30,,1,0.96,4.4656,1,5
fenwall740,,30,,1,14.95,2.507,1,5
fenwall740,,30,,1,6.71,3.6606,1,5
fenwall740,,30,,1,4.22,4.209200000000001,1,5
fenwall740,,30,,1,17.7,2.322,1,5
fenwall740,,30,,1,9.59,3.4574000000000003,1,5
fenwall740,,30,,1,23.76,1.2735999999999998,1,5
rgonser862,,30,,3,1.54,5.3844,3,10
rgonser862,,30,,3,12.15,3.6990000000000007,3,10
rgonser862,,30,,3,4.36,4.9896,3,10
rgonser862,,30,,3,20.01,2.5986000000000002,3,10
rgonser862,,30,,3,1.08,5.448800000000001,3,10
rgonser862,,30,,3,14.28,3.6008000000000004,3,10
rgonser862,,30,,3,17.4,2.9640000000000004,3,10
rgonser862,,30,,3,28.02,1.4772000000000003,3,10
rgonser862,,30,,3,11.22,3.8292000000000006,3,10
rgonser862,,30,,3,10.6,4.1160000000000005,3,10
rgonser862,,30,,3,16.49,3.0914000000000006,3,10
rgonser862,,30,,3,6.26,4.523600000000001,3,10
rgonser862,,30,,3,26.02,1.9572000000000003,3,10
rgonser862,,30,,3,27.0,1.62,3,10
rgonser862,,30,,3,18.93,2.7498000000000005,3,10
rgonser862,,30,,3,16.28,3.1208,3,10
rgonser862,,30,,3,10.72,3.8992000000000004,3,10
rgonser862,,30,,3,4.08,4.828800000000001,3,10
rgonser862,,30,,3,0.64,5.3104000000000005,3,10
rgonser862,,30,,3,14.37,3.3882000000000003,3,10
rgonser862,,30,,3,7.52,4.347200000000001,3,10
rgonser862,,30,,3,5.62,4.613200000000001,3,10
rgonser862,,30,,3,14.62,3.3532000000000006,3,10
rgonser862,,30,,3,24.2,2.0120000000000005,3,10
rgonser862,,30,,3,1.18,5.234800000000001,3,10
rgonser862,,30,,3,8.05,4.473000000000001,3,10
rgonser862,,30,,3,27.3,1.778,3,10
rgonser862,,30,,3,27.49,1.5514000000000006,3,10
rgonser862,,30,,3,27.07,1.6102000000000003,3,10
rgonser862,,30,,3,16.69,3.0634,3,10
rgonser862,,30,,3,28.14,1.4604000000000001,3,10
rgonser862,,30,,3,3.42,4.921200000000001,3,10
rgonser862,,30,,3,25.35,1.851,3,10
rgonser862,,30,,3,26.75,1.6550000000000002,3,10
rgonser862,,30,,3,3.29,4.939400000000001,3,10
rgonser862,,30,,3,3.57,4.9002,3,10
rgonser862,,30,,3,29.35,1.291,3,10
rgonser862,,30,,3,25.99,1.7614000000000005,3,10
rgonser862,,30,,3,23.19,2.1534,3,10
rgonser862,,30,,3,2.61,5.034600000000001,3,10
rgonser862,,30,,3,10.5,3.9300000000000006,3,10
rgonser862,,30,,3,26.73,1.6578000000000002,3,10
rgonser862,,30,,3,6.76,4.453600000000001,3,10
rgonser862,,30,,3,0.96,5.2656,3,10
rgonser862,,30,,3,14.95,3.3070000000000004,3,10
rgonser862,,30,,3,6.71,4.4606,3,10
rgonser862,,30,,3,4.22,5.009200000000001,3,10
rgonser862,,30,,3,17.7,3.1220000000000003,3,10
rgonser862,,30,,3,9.59,4.2574000000000005,3,10
rgonser862,,30,,3,23.76,2.0736,3,10
keracleo816,,15,,5,1.54,3.8844000000000003,5,25
keracleo816,,15,,5,12.15,2.399,5,25
keracleo816,,15,,5,4.36,3.4896000000000003,5,25
keracleo816,,15,,5,20.01,1.2985999999999998,5,25
keracleo816,,15,,5,1.08,3.9488000000000003,5,25
keracleo816,,15,,5,14.28,2.1008,5,25
keracleo816,,15,,5,17.4,1.6640000000000001,5,25
keracleo816,,15,,5,28.02,0.1771999999999998,5,25
keracleo816,,15,,5,11.22,2.5292,5,25
keracleo816,,15,,5,10.6,2.616,5,25
keracleo816,,15,,5,16.49,1.7914,5,25
keracleo816,,15,,5,6.26,3.2236000000000002,5,25
keracleo816,,15,,5,26.02,0.45719999999999983,5,25
keracleo816,,15,,5,27.0,0.52,5,25
keracleo816,,15,,5,18.93,1.4498,5,25
keracleo816,,15,,5,16.28,1.8207999999999998,5,25
keracleo816,,15,,5,10.72,2.5991999999999997,5,25
keracleo816,,15,,5,4.08,3.5288000000000004,5,25
keracleo816,,15,,5,0.64,4.010400000000001,5,25
keracleo816,,15,,5,14.37,2.0882,5,25
keracleo816,,15,,5,7.52,3.0472,5,25
